2022-07-28 16:48:46 INFO [2828:main.c:18] hello,  -- info
2022-07-28 17:37:32 PANIC [5513:main.c:24] hello, sys --panic
2022-07-28 17:37:33 INFO [5516:main.c:20] hello, sys --info
2022-07-28 17:37:33 DEBUG [5516:main.c:21] hello, sys --debug
2022-07-28 17:37:33 WARN [5516:main.c:22] hello, sys --warn
2022-07-28 17:37:33 ERROR [5516:main.c:23] hello, sys --error
2022-07-28 17:37:33 PANIC [5516:main.c:24] hello, sys --panic
2022-07-28 17:37:34 INFO [5519:main.c:20] hello, sys --info
2022-07-28 17:37:34 DEBUG [5519:main.c:21] hello, sys --debug
2022-07-28 17:37:34 WARN [5519:main.c:22] hello, sys --warn
2022-07-28 17:37:34 ERROR [5519:main.c:23] hello, sys --error
2022-07-28 17:37:34 PANIC [5519:main.c:24] hello, sys --panic
2022-07-28 17:37:35 INFO [5522:main.c:20] hello, sys --info
2022-07-28 17:37:35 DEBUG [5522:main.c:21] hello, sys --debug
2022-07-28 17:37:35 WARN [5522:main.c:22] hello, sys --warn
2022-07-28 17:37:35 ERROR [5522:main.c:23] hello, sys --error
2022-07-28 17:37:35 PANIC [5522:main.c:24] hello, sys --panic
2022-07-28 17:37:36 INFO [5525:main.c:20] hello, sys --info
2022-07-28 17:37:36 DEBUG [5525:main.c:21] hello, sys --debug
2022-07-28 17:37:36 WARN [5525:main.c:22] hello, sys --warn
2022-07-28 17:37:36 ERROR [5525:main.c:23] hello, sys --error
2022-07-28 17:37:36 PANIC [5525:main.c:24] hello, sys --panic
2022-07-28 17:37:37 INFO [5528:main.c:20] hello, sys --info
2022-07-28 17:37:37 DEBUG [5528:main.c:21] hello, sys --debug
2022-07-28 17:37:37 WARN [5528:main.c:22] hello, sys --warn
2022-07-28 17:37:37 ERROR [5528:main.c:23] hello, sys --error
2022-07-28 17:37:37 PANIC [5528:main.c:24] hello, sys --panic
2022-07-28 17:37:38 INFO [5531:main.c:20] hello, sys --info
2022-07-28 17:37:38 DEBUG [5531:main.c:21] hello, sys --debug
2022-07-28 17:37:38 WARN [5531:main.c:22] hello, sys --warn
2022-07-28 17:37:38 ERROR [5531:main.c:23] hello, sys --error
2022-07-28 17:37:38 PANIC [5531:main.c:24] hello, sys --panic
2022-07-28 17:37:39 INFO [5534:main.c:20] hello, sys --info
2022-07-28 17:37:39 DEBUG [5534:main.c:21] hello, sys --debug
2022-07-28 17:37:39 WARN [5534:main.c:22] hello, sys --warn
2022-07-28 17:37:39 ERROR [5534:main.c:23] hello, sys --error
2022-07-28 17:37:39 PANIC [5534:main.c:24] hello, sys --panic
2022-07-28 17:37:40 INFO [5537:main.c:20] hello, sys --info
2022-07-28 17:37:40 DEBUG [5537:main.c:21] hello, sys --debug
2022-07-28 17:37:40 WARN [5537:main.c:22] hello, sys --warn
2022-07-28 17:37:40 ERROR [5537:main.c:23] hello, sys --error
2022-07-28 17:37:40 PANIC [5537:main.c:24] hello, sys --panic
2022-07-28 17:37:41 INFO [5540:main.c:20] hello, sys --info
2022-07-28 17:37:41 DEBUG [5540:main.c:21] hello, sys --debug
2022-07-28 17:37:41 WARN [5540:main.c:22] hello, sys --warn
2022-07-28 17:37:41 ERROR [5540:main.c:23] hello, sys --error
2022-07-28 17:37:41 PANIC [5540:main.c:24] hello, sys --panic
2022-07-28 17:37:42 INFO [5543:main.c:20] hello, sys --info
2022-07-28 17:37:42 DEBUG [5543:main.c:21] hello, sys --debug
2022-07-28 17:37:42 WARN [5543:main.c:22] hello, sys --warn
2022-07-28 17:37:42 ERROR [5543:main.c:23] hello, sys --error
2022-07-28 17:37:42 PANIC [5543:main.c:24] hello, sys --panic
2022-07-28 17:37:43 INFO [5546:main.c:20] hello, sys --info
2022-07-28 17:37:43 DEBUG [5546:main.c:21] hello, sys --debug
2022-07-28 17:37:43 WARN [5546:main.c:22] hello, sys --warn
2022-07-28 17:37:43 ERROR [5546:main.c:23] hello, sys --error
2022-07-28 17:37:43 PANIC [5546:main.c:24] hello, sys --panic
2022-07-28 17:37:44 INFO [5549:main.c:20] hello, sys --info
2022-07-28 17:37:44 DEBUG [5549:main.c:21] hello, sys --debug
2022-07-28 17:37:44 WARN [5549:main.c:22] hello, sys --warn
2022-07-28 17:37:44 ERROR [5549:main.c:23] hello, sys --error
2022-07-28 17:37:44 PANIC [5549:main.c:24] hello, sys --panic
2022-07-28 17:37:45 INFO [5553:main.c:20] hello, sys --info
2022-07-28 17:37:45 DEBUG [5553:main.c:21] hello, sys --debug
2022-07-28 17:37:45 WARN [5553:main.c:22] hello, sys --warn
2022-07-28 17:37:45 ERROR [5553:main.c:23] hello, sys --error
2022-07-28 17:37:45 PANIC [5553:main.c:24] hello, sys --panic
2022-07-28 17:37:46 INFO [5556:main.c:20] hello, sys --info
2022-07-28 17:37:46 DEBUG [5556:main.c:21] hello, sys --debug
2022-07-28 17:37:46 WARN [5556:main.c:22] hello, sys --warn
2022-07-28 17:37:46 ERROR [5556:main.c:23] hello, sys --error
2022-07-28 17:37:46 PANIC [5556:main.c:24] hello, sys --panic
2022-07-28 17:37:47 INFO [5559:main.c:20] hello, sys --info
2022-07-28 17:37:47 DEBUG [5559:main.c:21] hello, sys --debug
2022-07-28 17:37:47 WARN [5559:main.c:22] hello, sys --warn
2022-07-28 17:37:47 ERROR [5559:main.c:23] hello, sys --error
2022-07-28 17:37:47 PANIC [5559:main.c:24] hello, sys --panic
2022-07-28 17:37:48 INFO [5562:main.c:20] hello, sys --info
2022-07-28 17:37:48 DEBUG [5562:main.c:21] hello, sys --debug
2022-07-28 17:37:48 WARN [5562:main.c:22] hello, sys --warn
2022-07-28 17:37:48 ERROR [5562:main.c:23] hello, sys --error
2022-07-28 17:37:48 PANIC [5562:main.c:24] hello, sys --panic
2022-07-28 17:37:49 INFO [5565:main.c:20] hello, sys --info
2022-07-28 17:37:49 DEBUG [5565:main.c:21] hello, sys --debug
2022-07-28 17:37:49 WARN [5565:main.c:22] hello, sys --warn
2022-07-28 17:37:49 ERROR [5565:main.c:23] hello, sys --error
2022-07-28 17:37:49 PANIC [5565:main.c:24] hello, sys --panic
2022-07-28 17:37:50 INFO [5568:main.c:20] hello, sys --info
2022-07-28 17:37:50 DEBUG [5568:main.c:21] hello, sys --debug
2022-07-28 17:37:50 WARN [5568:main.c:22] hello, sys --warn
2022-07-28 17:37:50 ERROR [5568:main.c:23] hello, sys --error
2022-07-28 17:37:50 PANIC [5568:main.c:24] hello, sys --panic
2022-07-28 17:37:51 INFO [5571:main.c:20] hello, sys --info
2022-07-28 17:37:51 DEBUG [5571:main.c:21] hello, sys --debug
2022-07-28 17:37:51 WARN [5571:main.c:22] hello, sys --warn
2022-07-28 17:37:51 ERROR [5571:main.c:23] hello, sys --error
2022-07-28 17:37:51 PANIC [5571:main.c:24] hello, sys --panic
2022-07-28 17:37:52 INFO [5574:main.c:20] hello, sys --info
2022-07-28 17:37:52 DEBUG [5574:main.c:21] hello, sys --debug
2022-07-28 17:37:52 WARN [5574:main.c:22] hello, sys --warn
2022-07-28 17:37:52 ERROR [5574:main.c:23] hello, sys --error
2022-07-28 17:37:52 PANIC [5574:main.c:24] hello, sys --panic
2022-07-28 17:37:53 INFO [5577:main.c:20] hello, sys --info
2022-07-28 17:37:53 DEBUG [5577:main.c:21] hello, sys --debug
2022-07-28 17:37:53 WARN [5577:main.c:22] hello, sys --warn
2022-07-28 17:37:53 ERROR [5577:main.c:23] hello, sys --error
2022-07-28 17:37:53 PANIC [5577:main.c:24] hello, sys --panic
2022-07-28 17:37:54 INFO [5580:main.c:20] hello, sys --info
2022-07-28 17:37:54 DEBUG [5580:main.c:21] hello, sys --debug
2022-07-28 17:37:54 WARN [5580:main.c:22] hello, sys --warn
2022-07-28 17:37:54 ERROR [5580:main.c:23] hello, sys --error
2022-07-28 17:37:54 PANIC [5580:main.c:24] hello, sys --panic
2022-07-28 17:37:55 INFO [5583:main.c:20] hello, sys --info
2022-07-28 17:37:55 DEBUG [5583:main.c:21] hello, sys --debug
2022-07-28 17:37:55 WARN [5583:main.c:22] hello, sys --warn
2022-07-28 17:37:55 ERROR [5583:main.c:23] hello, sys --error
2022-07-28 17:37:55 PANIC [5583:main.c:24] hello, sys --panic
2022-07-28 17:37:56 INFO [5586:main.c:20] hello, sys --info
2022-07-28 17:37:56 DEBUG [5586:main.c:21] hello, sys --debug
2022-07-28 17:37:56 WARN [5586:main.c:22] hello, sys --warn
2022-07-28 17:37:56 ERROR [5586:main.c:23] hello, sys --error
2022-07-28 17:37:56 PANIC [5586:main.c:24] hello, sys --panic
2022-07-28 17:37:57 INFO [5589:main.c:20] hello, sys --info
2022-07-28 17:37:57 DEBUG [5589:main.c:21] hello, sys --debug
2022-07-28 17:37:57 WARN [5589:main.c:22] hello, sys --warn
2022-07-28 17:37:57 ERROR [5589:main.c:23] hello, sys --error
2022-07-28 17:37:57 PANIC [5589:main.c:24] hello, sys --panic
2022-07-28 17:37:58 INFO [5592:main.c:20] hello, sys --info
2022-07-28 17:37:58 DEBUG [5592:main.c:21] hello, sys --debug
2022-07-28 17:37:58 WARN [5592:main.c:22] hello, sys --warn
2022-07-28 17:37:58 ERROR [5592:main.c:23] hello, sys --error
2022-07-28 17:37:58 PANIC [5592:main.c:24] hello, sys --panic
2022-07-28 17:37:59 INFO [5595:main.c:20] hello, sys --info
2022-07-28 17:37:59 DEBUG [5595:main.c:21] hello, sys --debug
2022-07-28 17:37:59 WARN [5595:main.c:22] hello, sys --warn
2022-07-28 17:37:59 ERROR [5595:main.c:23] hello, sys --error
2022-07-28 17:37:59 PANIC [5595:main.c:24] hello, sys --panic
2022-07-28 17:38:00 INFO [5598:main.c:20] hello, sys --info
2022-07-28 17:38:00 DEBUG [5598:main.c:21] hello, sys --debug
2022-07-28 17:38:00 WARN [5598:main.c:22] hello, sys --warn
2022-07-28 17:38:00 ERROR [5598:main.c:23] hello, sys --error
2022-07-28 17:38:00 PANIC [5598:main.c:24] hello, sys --panic
2022-07-28 17:38:01 INFO [5601:main.c:20] hello, sys --info
2022-07-28 17:38:01 DEBUG [5601:main.c:21] hello, sys --debug
2022-07-28 17:38:01 WARN [5601:main.c:22] hello, sys --warn
2022-07-28 17:38:01 ERROR [5601:main.c:23] hello, sys --error
2022-07-28 17:38:01 PANIC [5601:main.c:24] hello, sys --panic
2022-07-28 17:38:02 INFO [5604:main.c:20] hello, sys --info
2022-07-28 17:38:02 DEBUG [5604:main.c:21] hello, sys --debug
2022-07-28 17:38:02 WARN [5604:main.c:22] hello, sys --warn
2022-07-28 17:38:02 ERROR [5604:main.c:23] hello, sys --error
2022-07-28 17:38:02 PANIC [5604:main.c:24] hello, sys --panic
2022-07-28 17:38:03 INFO [5607:main.c:20] hello, sys --info
2022-07-28 17:38:03 DEBUG [5607:main.c:21] hello, sys --debug
2022-07-28 17:38:03 WARN [5607:main.c:22] hello, sys --warn
2022-07-28 17:38:03 ERROR [5607:main.c:23] hello, sys --error
2022-07-28 17:38:03 PANIC [5607:main.c:24] hello, sys --panic
2022-07-28 17:38:04 INFO [5610:main.c:20] hello, sys --info
2022-07-28 17:38:04 DEBUG [5610:main.c:21] hello, sys --debug
2022-07-28 17:38:04 WARN [5610:main.c:22] hello, sys --warn
2022-07-28 17:38:04 ERROR [5610:main.c:23] hello, sys --error
2022-07-28 17:38:04 PANIC [5610:main.c:24] hello, sys --panic
2022-07-28 17:38:05 INFO [5613:main.c:20] hello, sys --info
2022-07-28 17:38:05 DEBUG [5613:main.c:21] hello, sys --debug
2022-07-28 17:38:05 WARN [5613:main.c:22] hello, sys --warn
2022-07-28 17:38:05 ERROR [5613:main.c:23] hello, sys --error
2022-07-28 17:38:05 PANIC [5613:main.c:24] hello, sys --panic
2022-07-28 17:38:06 INFO [5616:main.c:20] hello, sys --info
2022-07-28 17:38:06 DEBUG [5616:main.c:21] hello, sys --debug
2022-07-28 17:38:06 WARN [5616:main.c:22] hello, sys --warn
2022-07-28 17:38:06 ERROR [5616:main.c:23] hello, sys --error
2022-07-28 17:38:06 PANIC [5616:main.c:24] hello, sys --panic
2022-07-28 17:38:07 INFO [5619:main.c:20] hello, sys --info
2022-07-28 17:38:07 DEBUG [5619:main.c:21] hello, sys --debug
2022-07-28 17:38:07 WARN [5619:main.c:22] hello, sys --warn
2022-07-28 17:38:07 ERROR [5619:main.c:23] hello, sys --error
2022-07-28 17:38:07 PANIC [5619:main.c:24] hello, sys --panic
2022-07-28 17:38:08 INFO [5622:main.c:20] hello, sys --info
2022-07-28 17:38:08 DEBUG [5622:main.c:21] hello, sys --debug
2022-07-28 17:38:08 WARN [5622:main.c:22] hello, sys --warn
2022-07-28 17:38:08 ERROR [5622:main.c:23] hello, sys --error
2022-07-28 17:38:08 PANIC [5622:main.c:24] hello, sys --panic
2022-07-28 17:38:09 INFO [5625:main.c:20] hello, sys --info
2022-07-28 17:38:09 DEBUG [5625:main.c:21] hello, sys --debug
2022-07-28 17:38:09 WARN [5625:main.c:22] hello, sys --warn
2022-07-28 17:38:09 ERROR [5625:main.c:23] hello, sys --error
2022-07-28 17:38:09 PANIC [5625:main.c:24] hello, sys --panic
2022-07-28 17:38:10 INFO [5628:main.c:20] hello, sys --info
2022-07-28 17:38:10 DEBUG [5628:main.c:21] hello, sys --debug
2022-07-28 17:38:10 WARN [5628:main.c:22] hello, sys --warn
2022-07-28 17:38:10 ERROR [5628:main.c:23] hello, sys --error
2022-07-28 17:38:10 PANIC [5628:main.c:24] hello, sys --panic
2022-07-28 17:38:11 INFO [5631:main.c:20] hello, sys --info
2022-07-28 17:38:11 DEBUG [5631:main.c:21] hello, sys --debug
2022-07-28 17:38:11 WARN [5631:main.c:22] hello, sys --warn
2022-07-28 17:38:11 ERROR [5631:main.c:23] hello, sys --error
2022-07-28 17:38:11 PANIC [5631:main.c:24] hello, sys --panic
2022-07-28 17:38:12 INFO [5634:main.c:20] hello, sys --info
2022-07-28 17:38:12 DEBUG [5634:main.c:21] hello, sys --debug
2022-07-28 17:38:12 WARN [5634:main.c:22] hello, sys --warn
2022-07-28 17:38:12 ERROR [5634:main.c:23] hello, sys --error
2022-07-28 17:38:12 PANIC [5634:main.c:24] hello, sys --panic
2022-07-28 17:38:13 INFO [5637:main.c:20] hello, sys --info
2022-07-28 17:38:13 DEBUG [5637:main.c:21] hello, sys --debug
2022-07-28 17:38:13 WARN [5637:main.c:22] hello, sys --warn
2022-07-28 17:38:13 ERROR [5637:main.c:23] hello, sys --error
2022-07-28 17:38:13 PANIC [5637:main.c:24] hello, sys --panic
2022-07-28 17:38:14 INFO [5640:main.c:20] hello, sys --info
2022-07-28 17:38:14 DEBUG [5640:main.c:21] hello, sys --debug
2022-07-28 17:38:14 WARN [5640:main.c:22] hello, sys --warn
2022-07-28 17:38:14 ERROR [5640:main.c:23] hello, sys --error
2022-07-28 17:38:14 PANIC [5640:main.c:24] hello, sys --panic
2022-07-28 17:38:15 INFO [5643:main.c:20] hello, sys --info
2022-07-28 17:38:15 DEBUG [5643:main.c:21] hello, sys --debug
2022-07-28 17:38:15 WARN [5643:main.c:22] hello, sys --warn
2022-07-28 17:38:15 ERROR [5643:main.c:23] hello, sys --error
2022-07-28 17:38:15 PANIC [5643:main.c:24] hello, sys --panic
2022-07-28 17:38:16 INFO [5646:main.c:20] hello, sys --info
2022-07-28 17:38:16 DEBUG [5646:main.c:21] hello, sys --debug
2022-07-28 17:38:16 WARN [5646:main.c:22] hello, sys --warn
2022-07-28 17:38:16 ERROR [5646:main.c:23] hello, sys --error
2022-07-28 17:38:16 PANIC [5646:main.c:24] hello, sys --panic
2022-07-28 17:38:17 INFO [5649:main.c:20] hello, sys --info
2022-07-28 17:38:17 DEBUG [5649:main.c:21] hello, sys --debug
2022-07-28 17:38:17 WARN [5649:main.c:22] hello, sys --warn
2022-07-28 17:38:17 ERROR [5649:main.c:23] hello, sys --error
2022-07-28 17:38:17 PANIC [5649:main.c:24] hello, sys --panic
2022-07-28 17:38:18 INFO [5652:main.c:20] hello, sys --info
2022-07-28 17:38:18 DEBUG [5652:main.c:21] hello, sys --debug
2022-07-28 17:38:18 WARN [5652:main.c:22] hello, sys --warn
2022-07-28 17:38:18 ERROR [5652:main.c:23] hello, sys --error
2022-07-28 17:38:18 PANIC [5652:main.c:24] hello, sys --panic
2022-07-28 17:38:19 INFO [5655:main.c:20] hello, sys --info
2022-07-28 17:38:19 DEBUG [5655:main.c:21] hello, sys --debug
2022-07-28 17:38:19 WARN [5655:main.c:22] hello, sys --warn
2022-07-28 17:38:19 ERROR [5655:main.c:23] hello, sys --error
2022-07-28 17:38:19 PANIC [5655:main.c:24] hello, sys --panic
2022-07-28 17:38:20 INFO [5658:main.c:20] hello, sys --info
2022-07-28 17:38:20 DEBUG [5658:main.c:21] hello, sys --debug
2022-07-28 17:38:20 WARN [5658:main.c:22] hello, sys --warn
2022-07-28 17:38:20 ERROR [5658:main.c:23] hello, sys --error
2022-07-28 17:38:20 PANIC [5658:main.c:24] hello, sys --panic
2022-07-28 17:38:21 INFO [5661:main.c:20] hello, sys --info
2022-07-28 17:38:21 DEBUG [5661:main.c:21] hello, sys --debug
2022-07-28 17:38:21 WARN [5661:main.c:22] hello, sys --warn
2022-07-28 17:38:21 ERROR [5661:main.c:23] hello, sys --error
2022-07-28 17:38:21 PANIC [5661:main.c:24] hello, sys --panic
2022-07-28 17:38:22 INFO [5664:main.c:20] hello, sys --info
2022-07-28 17:38:22 DEBUG [5664:main.c:21] hello, sys --debug
2022-07-28 17:38:22 WARN [5664:main.c:22] hello, sys --warn
2022-07-28 17:38:22 ERROR [5664:main.c:23] hello, sys --error
2022-07-28 17:38:22 PANIC [5664:main.c:24] hello, sys --panic
2022-07-28 17:38:23 INFO [5667:main.c:20] hello, sys --info
2022-07-28 17:38:23 DEBUG [5667:main.c:21] hello, sys --debug
2022-07-28 17:38:23 WARN [5667:main.c:22] hello, sys --warn
2022-07-28 17:38:23 ERROR [5667:main.c:23] hello, sys --error
2022-07-28 17:38:23 PANIC [5667:main.c:24] hello, sys --panic
2022-07-28 17:38:24 INFO [5670:main.c:20] hello, sys --info
2022-07-28 17:38:24 DEBUG [5670:main.c:21] hello, sys --debug
2022-07-28 17:38:24 WARN [5670:main.c:22] hello, sys --warn
2022-07-28 17:38:24 ERROR [5670:main.c:23] hello, sys --error
2022-07-28 17:38:24 PANIC [5670:main.c:24] hello, sys --panic
2022-07-28 17:38:25 INFO [5673:main.c:20] hello, sys --info
2022-07-28 17:38:25 DEBUG [5673:main.c:21] hello, sys --debug
2022-07-28 17:38:25 WARN [5673:main.c:22] hello, sys --warn
2022-07-28 17:38:25 ERROR [5673:main.c:23] hello, sys --error
2022-07-28 17:38:25 PANIC [5673:main.c:24] hello, sys --panic
2022-07-28 17:38:26 INFO [5676:main.c:20] hello, sys --info
2022-07-28 17:38:26 DEBUG [5676:main.c:21] hello, sys --debug
2022-07-28 17:38:26 WARN [5676:main.c:22] hello, sys --warn
2022-07-28 17:38:26 ERROR [5676:main.c:23] hello, sys --error
2022-07-28 17:38:26 PANIC [5676:main.c:24] hello, sys --panic
2022-07-28 17:38:27 INFO [5679:main.c:20] hello, sys --info
2022-07-28 17:38:27 DEBUG [5679:main.c:21] hello, sys --debug
2022-07-28 17:38:27 WARN [5679:main.c:22] hello, sys --warn
2022-07-28 17:38:27 ERROR [5679:main.c:23] hello, sys --error
2022-07-28 17:38:27 PANIC [5679:main.c:24] hello, sys --panic
2022-07-28 17:38:28 INFO [5682:main.c:20] hello, sys --info
2022-07-28 17:38:28 DEBUG [5682:main.c:21] hello, sys --debug
2022-07-28 17:38:28 WARN [5682:main.c:22] hello, sys --warn
2022-07-28 17:38:28 ERROR [5682:main.c:23] hello, sys --error
2022-07-28 17:38:28 PANIC [5682:main.c:24] hello, sys --panic
2022-07-28 17:38:29 INFO [5685:main.c:20] hello, sys --info
2022-07-28 17:38:29 DEBUG [5685:main.c:21] hello, sys --debug
2022-07-28 17:38:29 WARN [5685:main.c:22] hello, sys --warn
2022-07-28 17:38:29 ERROR [5685:main.c:23] hello, sys --error
2022-07-28 17:38:29 PANIC [5685:main.c:24] hello, sys --panic
2022-07-28 17:38:30 INFO [5688:main.c:20] hello, sys --info
2022-07-28 17:38:30 DEBUG [5688:main.c:21] hello, sys --debug
2022-07-28 17:38:30 WARN [5688:main.c:22] hello, sys --warn
2022-07-28 17:38:30 ERROR [5688:main.c:23] hello, sys --error
2022-07-28 17:38:30 PANIC [5688:main.c:24] hello, sys --panic
2022-07-28 17:38:31 INFO [5691:main.c:20] hello, sys --info
2022-07-28 17:38:31 DEBUG [5691:main.c:21] hello, sys --debug
2022-07-28 17:38:31 WARN [5691:main.c:22] hello, sys --warn
2022-07-28 17:38:31 ERROR [5691:main.c:23] hello, sys --error
2022-07-28 17:38:31 PANIC [5691:main.c:24] hello, sys --panic
2022-07-28 17:38:32 INFO [5694:main.c:20] hello, sys --info
2022-07-28 17:38:32 DEBUG [5694:main.c:21] hello, sys --debug
2022-07-28 17:38:32 WARN [5694:main.c:22] hello, sys --warn
2022-07-28 17:38:32 ERROR [5694:main.c:23] hello, sys --error
2022-07-28 17:38:32 PANIC [5694:main.c:24] hello, sys --panic
2022-07-28 17:38:33 INFO [5697:main.c:20] hello, sys --info
2022-07-28 17:38:33 DEBUG [5697:main.c:21] hello, sys --debug
2022-07-28 17:38:33 WARN [5697:main.c:22] hello, sys --warn
2022-07-28 17:38:33 ERROR [5697:main.c:23] hello, sys --error
2022-07-28 17:38:33 PANIC [5697:main.c:24] hello, sys --panic
2022-07-28 17:38:34 INFO [5700:main.c:20] hello, sys --info
2022-07-28 17:38:34 DEBUG [5700:main.c:21] hello, sys --debug
2022-07-28 17:38:34 WARN [5700:main.c:22] hello, sys --warn
2022-07-28 17:38:34 ERROR [5700:main.c:23] hello, sys --error
2022-07-28 17:38:34 PANIC [5700:main.c:24] hello, sys --panic
2022-07-28 17:38:35 INFO [5703:main.c:20] hello, sys --info
2022-07-28 17:38:35 DEBUG [5703:main.c:21] hello, sys --debug
2022-07-28 17:38:35 WARN [5703:main.c:22] hello, sys --warn
2022-07-28 17:38:35 ERROR [5703:main.c:23] hello, sys --error
2022-07-28 17:38:35 PANIC [5703:main.c:24] hello, sys --panic
2022-07-28 17:38:36 INFO [5706:main.c:20] hello, sys --info
2022-07-28 17:38:36 DEBUG [5706:main.c:21] hello, sys --debug
2022-07-28 17:38:36 WARN [5706:main.c:22] hello, sys --warn
2022-07-28 17:38:36 ERROR [5706:main.c:23] hello, sys --error
2022-07-28 17:38:36 PANIC [5706:main.c:24] hello, sys --panic
2022-07-28 17:38:37 INFO [5709:main.c:20] hello, sys --info
2022-07-28 17:38:37 DEBUG [5709:main.c:21] hello, sys --debug
2022-07-28 17:38:37 WARN [5709:main.c:22] hello, sys --warn
2022-07-28 17:38:37 ERROR [5709:main.c:23] hello, sys --error
2022-07-28 17:38:37 PANIC [5709:main.c:24] hello, sys --panic
2022-07-28 17:38:38 INFO [5712:main.c:20] hello, sys --info
2022-07-28 17:38:38 DEBUG [5712:main.c:21] hello, sys --debug
2022-07-28 17:38:38 WARN [5712:main.c:22] hello, sys --warn
2022-07-28 17:38:38 ERROR [5712:main.c:23] hello, sys --error
2022-07-28 17:38:38 PANIC [5712:main.c:24] hello, sys --panic
2022-07-28 17:38:39 INFO [5715:main.c:20] hello, sys --info
2022-07-28 17:38:39 DEBUG [5715:main.c:21] hello, sys --debug
2022-07-28 17:38:39 WARN [5715:main.c:22] hello, sys --warn
2022-07-28 17:38:39 ERROR [5715:main.c:23] hello, sys --error
2022-07-28 17:38:39 PANIC [5715:main.c:24] hello, sys --panic
2022-07-28 17:38:40 INFO [5718:main.c:20] hello, sys --info
2022-07-28 17:38:40 DEBUG [5718:main.c:21] hello, sys --debug
2022-07-28 17:38:40 WARN [5718:main.c:22] hello, sys --warn
2022-07-28 17:38:40 ERROR [5718:main.c:23] hello, sys --error
2022-07-28 17:38:40 PANIC [5718:main.c:24] hello, sys --panic
2022-07-28 17:38:41 INFO [5721:main.c:20] hello, sys --info
